wavelength (nm),Absorbance
567.005188,0.358881891
565.9952393,0.361196727
564.9849854,0.364250988
564.0119629,0.365387797
563.0012207,0.366434217
561.9902954,0.367556214
561.0165405,0.368341982
560.005127,0.369163573
558.9934082,0.370262146
557.9814453,0.369616151
557.0067139,0.369787067
555.9943848,0.370628953
554.9816284,0.369482368
554.0062866,0.36884293
552.9931641,0.368460655
552.0172729,0.367321581
551.0036621,0.365639538
549.9898071,0.365168095
549.0132446,0.364441693
547.9989624,0.362879038
546.984314,0.362455398
546.0071411,0.361948609
544.9920654,0.360634387
544.0144043,0.359842002
542.9989014,0.358480036
541.9831543,0.358014077
541.0047607,0.35722521
539.9885254,0.357091665
539.0096436,0.355972827
537.992981,0.355436593
537.0137939,0.355796993
535.996582,0.355320603
535.0169067,0.354742497
533.9992065,0.354655922
532.9813843,0.354228228
532.0010376,0.353892714
530.9827271,0.353412002
530.0019531,0.353488565
528.9831543,0.353551865
528.0018921,0.353361487
526.982666,0.352161855
526.0009155,0.352042317
524.9812622,0.351401538
523.9990845,0.351004422
523.0167847,0.349520594
521.9963989,0.348343223
521.0136108,0.348158687
519.9927979,0.346101075
519.0095825,0.345218658
517.9883423,0.343708903
517.0046997,0.341408879
515.9830322,0.340386748
514.9989014,0.338168681
514.0146484,0.336464852
512.9923096,0.333725989
512.0075073,0.332617402
510.9847107,0.329848707
509.9995728,0.327440351
509.0142517,0.324943334
507.9908142,0.322416842
507.0050049,0.320021778
505.9811401,0.317200124
504.9949341,0.313907504
504.0085144,0.31207332
502.9839783,0.30949077
501.9971313,0.307800382
501.0101013,0.305211693
499.9849243,0.301981509
498.997467,0.299505085
498.0098572,0.297095716
496.9839783,0.295212537
495.9959412,0.292199463
495.0076904,0.290423274
493.9811707,0.287427276
492.9925232,0.285006702
492.0036621,0.282758653
491.0145569,0.280346543
489.9872742,0.278173506
488.9978333,0.275179714
488.0080872,0.272864193
487.0182495,0.270486563
485.9900513,0.268846542
484.9998169,0.265910834
484.0093384,0.263253242
483.0186768,0.261038333
481.989624,0.258045226
480.9985657,0.255591601
480.0072937,0.252754003
479.0157776,0.25020051
477.9860229,0.247284755
476.9941406,0.244347051
476.0020447,0.241461813
475.0098267,0.238881469
474.0173645,0.236345172
472.9865723,0.232689396
471.9937439,0.230102405
471.0006409,0.227060258
470.0074463,0.224794686
469.0140381,0.22173813
467.9821472,0.21881564
466.9883423,0.215712354
465.9943848,0.213044718
465.0001831,0.209818274
464.0057678,0.206480429
463.0112305,0.203910008
