wavelength (nm),Absorbance
621.0145264,0.029392755
619.9817505,0.029128203
618.9855347,0.029817803
617.9890137,0.031149289
616.9923096,0.032009162
615.9953003,0.03240978
614.9980469,0.033313151
614.0004272,0.03505012
613.0026245,0.035475798
612.0045166,0.036347918
611.0061035,0.03584921
610.0075073,0.036909055
609.0085449,0.038241971
608.0094604,0.038058743
607.0100098,0.038665671
606.0103149,0.039611034
605.0103149,0.039812196
604.0101318,0.040518444
603.0095825,0.040179133
602.0087891,0.040919825
601.0077515,0.041577369
600.0064697,0.041196756
599.0049438,0.041681074
598.0030518,0.042317912
597.0010376,0.041854918
595.9985962,0.042171039
594.9960327,0.042671297
593.9931641,0.042157575
592.9899902,0.042566411
591.9865723,0.043407243
590.9829102,0.043261945
590.0162354,0.044256698
589.0120239,0.044017285
588.0076294,0.044662729
587.0029297,0.044889551
585.9979858,0.045189101
584.9927368,0.045586832
583.9873657,0.045426834
582.9816284,0.046995897
582.0129395,0.047611006
581.0067139,0.047820125
580.0001831,0.048462074
578.9934692,0.048816148
577.9865112,0.049585544
577.0165405,0.05082994
576.0090942,0.051026382
575.0013428,0.051296551
573.9934082,0.051904276
572.9851074,0.053461473
572.0140381,0.053461064
571.005249,0.054141201
569.9962769,0.054595504
568.9869995,0.055259135
568.0149536,0.055363894
567.005188,0.05625397
565.9952393,0.056386821
564.9849854,0.057456985
564.0119629,0.058236085
563.0012207,0.057788074
561.9902954,0.058334783
561.0165405,0.058578372
560.005127,0.058572773
558.9934082,0.059866969
557.9814453,0.059333134
557.0067139,0.05950965
555.9943848,0.06052053
554.9816284,0.060057402
554.0062866,0.06049205
552.9931641,0.060303446
552.0172729,0.060011689
551.0036621,0.060580283
549.9898071,0.060117837
549.0132446,0.060253453
547.9989624,0.059988953
546.984314,0.060030147
546.0071411,0.059970763
544.9920654,0.060300145
544.0144043,0.059964135
542.9989014,0.059543852
541.9831543,0.05988539
541.0047607,0.05922759
539.9885254,0.05958515
539.0096436,0.059285983
537.992981,0.059146486
537.0137939,0.058981918
535.996582,0.059111543
535.0169067,0.058950223
533.9992065,0.059104219
532.9813843,0.058414344
532.0010376,0.058389589
530.9827271,0.058239013
530.0019531,0.058185291
528.9831543,0.058081862
528.0018921,0.058130007
526.982666,0.058084346
526.0009155,0.057852127
524.9812622,0.057451844
523.9990845,0.057554413
523.0167847,0.057131346
521.9963989,0.056590158
521.0136108,0.056788456
519.9927979,0.05632814
519.0095825,0.056781165
517.9883423,0.055766229
517.0046997,0.05565178
515.9830322,0.055460796
514.9989014,0.055491563
514.0146484,0.055093065
512.9923096,0.054514438
512.0075073,0.053784665
510.9847107,0.053491399
509.9995728,0.053128108
509.0142517,0.052309871
507.9908142,0.05240668
507.0050049,0.051973771
505.9811401,0.051331248
504.9949341,0.050612357
504.0085144,0.04993188
502.9839783,0.049930722
501.9971313,0.049892679
501.0101013,0.049350861
499.9849243,0.048771802
498.997467,0.048427634
498.0098572,0.047797006
496.9839783,0.047510698
495.9959412,0.046745166
495.0076904,0.046497118
493.9811707,0.045636486
492.9925232,0.045781117
492.0036621,0.044830795
491.0145569,0.044400122
489.9872742,0.044264037
488.9978333,0.043924708
488.0080872,0.043784447
487.0182495,0.04323066
485.9900513,0.042347021
484.9998169,0.041678339
484.0093384,0.041599616
483.0186768,0.040713176
481.989624,0.040299032
480.9985657,0.039900638
480.0072937,0.039398316
479.0157776,0.039050218
477.9860229,0.038883921
476.9941406,0.038702939
476.0020447,0.037360121
475.0098267,0.037547257
474.0173645,0.0365986
472.9865723,0.035836726
471.9937439,0.035498019
471.0006409,0.03492111
470.0074463,0.034760591
469.0140381,0.034413304
467.9821472,0.033647697
466.9883423,0.033342723
465.9943848,0.032845665
465.0001831,0.032457028
464.0057678,0.030963719
463.0112305,0.030939229
462.016449,0.030801794
460.9832153,0.030475345
459.9880981,0.030068127
458.9927673,0.029844005
457.9972229,0.029487079
457.0015564,0.028833466
456.0056458,0.028620431
455.009552,0.027533321
454.0133057,0.027432665
453.0168762,0.026743755
451.9818726,0.026617493
450.9851074,0.027493276
449.9880676,0.026017485
448.9908752,0.02558565
447.9934998,0.02440387
446.9959717,0.024903007
445.9981689,0.024224008
445.0002747,0.024166478
444.0021362,0.023407754
443.0038757,0.023566673
442.0054016,0.023258915
441.0067444,0.022476068
440.0079346,0.021805802
439.0089417,0.022328066
438.0097351,0.02117
437.010376,0.021370573
436.0108643,0.020434126
435.0111084,0.020826023
434.0112,0.020057168
433.0111694,0.01975641
432.0108643,0.019330157
431.0104675,0.019406836
430.0097961,0.019511607
429.0090942,0.018398633
428.0081177,0.018527418
427.0069885,0.01821854
426.0056458,0.017911123
425.0041809,0.017672289
424.0025635,0.016952891
423.0006714,0.017407937
421.9987183,0.01631278
420.996582,0.016515773
419.9942322,0.016205743
418.9916687,0.016050031
417.9889832,0.015681043
416.9861755,0.015585619
415.9831238,0.01534412
415.0185547,0.015126046
414.0151672,0.015015254
413.0116272,0.013952142
412.0079651,0.014269796
411.0041199,0.014537653
410.000061,0.013945887
408.9958191,0.014060818
407.9914856,0.013734045
406.986969,0.013046796
405.9822998,0.012933013
405.0160828,0.013424844
404.0110168,0.012712548
403.0058594,0.012468804
402.0005188,0.012502931
400.9949646,0.012424424
399.9892883,0.011629472
398.9834595,0.011967463
398.0161438,0.01174294
397.0100098,0.011606872
396.0036621,0.011493281
394.9971619,0.011153799
393.9905396,0.011313636
392.9837036,0.010862115
392.0154724,0.010760631
391.0083618,0.010548533
390.0010681,0.010142081
388.9936523,0.010813387
387.9860229,0.009722298
387.0170593,0.010041986
386.0091553,0.009992582
385.0010986,0.009340871
383.9928589,0.009590382
382.9844666,0.009199552
382.0147095,0.008996936
381.006012,0.00872492
379.9971924,0.00883359
378.9881897,0.008930263
378.0178528,0.009459484
377.0085754,0.009114582
375.999115,0.008379968
374.989502,0.008109234
374.0185547,0.008264473
373.008667,0.008666212
371.9985962,0.008293838
370.9883728,0.007955845
370.0169067,0.008024662
369.0063782,0.008346479
367.9957275,0.008017806
366.9848938,0.007823304
366.0128174,0.007999797
365.0017395,0.00751075
363.9904785,0.007521601
363.0179749,0.007433403
362.0064697,0.007460685
360.994751,0.008209599
359.9828796,0.007835929
359.0098267,0.00731995
357.9977417,0.007330191
356.9854431,0.007594274
356.0119629,0.00740033
354.9994202,0.007719604
353.9866943,0.007679501
353.0128174,0.007500899
351.9998474,0.006833061
350.9866943,0.007730619
